Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
WTSQ.SFC1CA,2007.06,1874.85,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2007.09,1988.12,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2007.12,1910.81,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2008.03,1662,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2008.06,1685.8,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2008.09,1551.65,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2008.12,1415.02,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2009.03,1260.2,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2009.06,1467.24,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2009.09,1412.22,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2009.12,1544.44,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2010.03,1521.07,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2010.06,1558.11,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2010.09,1621.74,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2010.12,1792.38,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2011.03,1448.94,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2011.06,1675.57,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2011.09,1571.46,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2011.12,1602.36,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2012.03,1693.33,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2012.06,1736.94,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2012.09,1793.25,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2012.12,1769.02,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2013.03,1754.59,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2013.06,1889.5,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2013.09,1983.16,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2013.12,2052.18,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2014.03,2018.69,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2014.06,2120.33,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2014.09,2163.61,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2014.12,2173.19,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2015.03,2116.24,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2015.06,2148.64,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2015.09,2218.742,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2015.12,2355.534,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2016.03,2154.246,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2016.06,2346.395,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2016.09,2456.534,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2016.12,2547.712,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2017.03,2496.363,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2017.06,2706.137,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2017.09,2616.204,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2017.12,2846.744,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2018.03,2585.544,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2018.06,2836.87,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2018.09,2790.433,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2018.12,2893.029,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CS,1995.03,721.667,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1995.06,770.912,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1995.09,782.833,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1995.12,736.385,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1996.03,769.573,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1996.06,755.654,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1996.09,753.278,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1996.12,706.316,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1997.03,702.054,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1997.06,713.118,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1997.09,661.475,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1997.12,656.934,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1998.03,637.813,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1998.06,646.431,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1998.09,631.482,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1998.12,979.407,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1999.03,947.31,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1999.06,955.763,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1999.09,1128.679,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,1999.12,1174.21,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2000.03,1218.355,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2000.06,1197.069,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2000.09,1151.509,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2000.12,1155.699,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2001.03,1163.254,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2001.06,1257.099,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2001.09,1322.648,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2001.12,1431.514,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2002.03,1442.687,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2002.06,1612.667,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2002.09,1523.575,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2002.12,1570.703,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2003.03,1713.638,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2003.06,1710.235,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2003.09,1736.404,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2003.12,1803.11,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2004.03,1753.095,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2004.06,1799.188,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2004.09,1854.385,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2004.12,1871.773,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2005.03,1860.911,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2005.06,1857.691,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2005.09,1829.658,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2005.12,1695.563,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2006.03,1706.806,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2006.06,1648.83,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2006.09,1684.815,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2006.12,1688.595,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2007.03,1814.387,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2007.06,1854.72,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2007.09,1928.078,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2007.12,1889.94,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2008.03,1755.662,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2008.06,1655.923,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2008.09,1523.913,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2008.12,1393.786,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2009.03,1324.761,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2009.06,1438.489,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2009.09,1400.873,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2009.12,1515.892,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2010.03,1591.523,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2010.06,1526.455,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2010.09,1619.163,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2010.12,1760.268,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2011.03,1502.033,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2011.06,1651.085,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFC1CS,2011.09,1568.888,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
